Channel Name,Channel Link,channel_id,Subscribers,Average Daily Views
창업의 형 김종구 대표,https://vling.net/channel/UCFKwOdHrCc1PJw-8BBPtHuA,UCFKwOdHrCc1PJw-8BBPtHuA,63900,51106
커피하는 람쥐,https://vling.net/channel/UCKfu_os4wmPOQdisVqAqQTA,UCKfu_os4wmPOQdisVqAqQTA,89700,49446
주토피아 - 어디에서도 들을 수 없는 술 이야기,https://vling.net/channel/UCQTLz_hauzjE4uheUy7ZBwA,UCQTLz_hauzjE4uheUy7ZBwA,29700,26580
집나간햄지 Wandering Hamzy,https://vling.net/channel/UC1EiHIhV6UDRWOY6BaEavdw,UC1EiHIhV6UDRWOY6BaEavdw,1180000,52429
영자씨의 부엌Young-Ja's Kitchen,https://vling.net/channel/UC2gasvQVxOdRht9ykwhxwjw,UC2gasvQVxOdRht9ykwhxwjw,960000,55863
육식맨 YOOXICMAN,https://vling.net/channel/UC0VR2v4TZeGcOrZHnmwbU_Q,UC0VR2v4TZeGcOrZHnmwbU_Q,1400000,165927
은젤 월드 Eunzel World,https://vling.net/channel/UC0ry6ufHVkTnYM8XMPAHRsQ,UC0ry6ufHVkTnYM8XMPAHRsQ,15000,364
팔짜🐷💕,https://vling.net/channel/UC0m-NshV3J3lA_mI8txWUuA,UC0m-NshV3J3lA_mI8txWUuA,11400,15587
청담다육,https://vling.net/channel/UC-roLskJmtw_g8x26iPxDsA,UC-roLskJmtw_g8x26iPxDsA,18300,1525
차예련 chayeryun,https://vling.net/channel/UC-YuM9j7aT4pkXGICFurAiA,UC-YuM9j7aT4pkXGICFurAiA,134000,99387
괴산투스타,https://vling.net/channel/UC-28TVh9o8HbBTUirBuNwHA,UC-28TVh9o8HbBTUirBuNwHA,26300,601
주들 Joodeul,https://vling.net/channel/UC-hZw14URZrz8rjDNqLepWA,UC-hZw14URZrz8rjDNqLepWA,47700,6922
Tasty Travel 맛있는 여행,https://vling.net/channel/UC084zOc5knHoHr81teIziwQ,UC084zOc5knHoHr81teIziwQ,1120000,38672
살빼조DietJo,https://vling.net/channel/UC26QQCGh66xFU_NjhYLwdQQ,UC26QQCGh66xFU_NjhYLwdQQ,453000,55041
도른 에밀리 Emilie Dorn,https://vling.net/channel/UCh0SoBL5L5bEz3Hk-mQ3Dtg,UCh0SoBL5L5bEz3Hk-mQ3Dtg,225000,36177
삼성웰스토리,https://vling.net/channel/UC3bYyFXsojf9jdUG-aL9JVg,UC3bYyFXsojf9jdUG-aL9JVg,19800,33154
쑥쑥 SsookSsook,https://vling.net/channel/UC3egV8AyVrnwUEOkGZB-s2Q,UC3egV8AyVrnwUEOkGZB-s2Q,345000,135796
아짱이와 배짱이 Inah Eats2,https://vling.net/channel/UCDxjRlCW3fxW5PXUMhGYKGA,UCDxjRlCW3fxW5PXUMhGYKGA,14400,178
백종원 PAIK JONG WON,https://vling.net/channel/UCyn-K7rZLXjGl7VXGweIlcA,UCyn-K7rZLXjGl7VXGweIlcA,6020000,75217
"울산댁의 오늘저녁, K-mom's cuisine",https://vling.net/channel/UCS4Sy_Q_3WrNIIjE3xLFkbQ,UCS4Sy_Q_3WrNIIjE3xLFkbQ,109000,22055
CHAEWON Family Cuộc Sống Hàn Quốc,https://vling.net/channel/UCUQZ9QEumBLRCYa0rXcjoVg,UCUQZ9QEumBLRCYa0rXcjoVg,408000,4674
곰슈슈 gomshushu,https://vling.net/channel/UC4xLr5O6zAt9nfi9zEzZZ0g,UC4xLr5O6zAt9nfi9zEzZZ0g,62000,14555
소믈리에 케이지,https://vling.net/channel/UCWCLWodKLFEgFa5PINdGbUA,UCWCLWodKLFEgFa5PINdGbUA,23600,10165
박준면의 낯가림,https://vling.net/channel/UC5Cg42H0vqvXQ_XLxV5U7nA,UC5Cg42H0vqvXQ_XLxV5U7nA,48200,287155
면상호[NoodleFighter],https://vling.net/channel/UCX1iUx9aO9d57NC3aNU3qlA,UCX1iUx9aO9d57NC3aNU3qlA,543000,416592
유스뿅 /  YUSUKE,https://vling.net/channel/UCT3zf4NvPUUAfABV-RLtKtg,UCT3zf4NvPUUAfABV-RLtKtg,17000,572
잼잇 Jam-Eat,https://vling.net/channel/UCTj67Hns0DZi6PmzzKR1MpQ,UCTj67Hns0DZi6PmzzKR1MpQ,64800,52875
sini시니,https://vling.net/channel/UCTXuCSZxMDaneK7t6DVs21g,UCTXuCSZxMDaneK7t6DVs21g,664000,38967
정호영의 오늘도 요리 Kitchen Caden,https://vling.net/channel/UCWyjY6ykM58LO5ipzRgIzGA,UCWyjY6ykM58LO5ipzRgIzGA,616000,142044
더들리,https://vling.net/channel/UCmJEpV4hLzGWLU5rrdOHMhQ,UCmJEpV4hLzGWLU5rrdOHMhQ,1180000,853669
굿찌 GOODZZI,https://vling.net/channel/UCCuC3tJoSXBsX75wcLehsog,UCCuC3tJoSXBsX75wcLehsog,1630000,286737
알콜솜,https://vling.net/channel/UC9jaCq6yEsds5PzY_Q3t17A,UC9jaCq6yEsds5PzY_Q3t17A,35700,1071
코지 COSY,https://vling.net/channel/UCcfKn5ex1g8zgK4eYtbReoA,UCcfKn5ex1g8zgK4eYtbReoA,635000,56354
봉이네집밥,https://vling.net/channel/UCBYPqdDhkxwtQ6GgqgkHrQA,UCBYPqdDhkxwtQ6GgqgkHrQA,32500,53110
한국 아빠의 맛있는 여행 Korean Dad Journey,https://vling.net/channel/UCjhb298FuLDckcZ6MEATkRQ,UCjhb298FuLDckcZ6MEATkRQ,10600,6432
정겨운길,https://vling.net/channel/UC9t2C3PdplOsWFMiG8blm4g,UC9t2C3PdplOsWFMiG8blm4g,10500,3687
로라식당,https://vling.net/channel/UCVO2DhlcXYIMJcTh6jmDJYA,UCVO2DhlcXYIMJcTh6jmDJYA,15200,1205
빵타지아 BBangtasia,https://vling.net/channel/UCq7EVwNTnfkhyNttzPAPoyg,UCq7EVwNTnfkhyNttzPAPoyg,27700,2110
hy(한국야쿠르트),https://vling.net/channel/UCJvC_TykvjcmgulqsfAsAPQ,UCJvC_TykvjcmgulqsfAsAPQ,25100,225546
WhiskyNAVI,https://vling.net/channel/UC26XPHfafxDJtD8FL2cOjyw,UC26XPHfafxDJtD8FL2cOjyw,11300,2244
엄지공주이야기,https://vling.net/channel/UC_xJyPezZcZB98N8bJcI64g,UC_xJyPezZcZB98N8bJcI64g,44900,2720
미팩TV미라클스토리,https://vling.net/channel/UCSumEwGVqyxK8paBkhgBLDA,UCSumEwGVqyxK8paBkhgBLDA,127000,1762
롯데마트,https://vling.net/channel/UCvcEiiSBO-D0QX8vDJs1qzQ,UCvcEiiSBO-D0QX8vDJs1qzQ,34300,416014
애봉이,https://vling.net/channel/UCdwLMpZeFXN5ODyCO9warSw,UCdwLMpZeFXN5ODyCO9warSw,90300,862
운주우성스님의 템플라이프 Temple Life,https://vling.net/channel/UCXpmZe257wmJ8BiPtqI0siA,UCXpmZe257wmJ8BiPtqI0siA,29100,736
맛연사,https://vling.net/channel/UC0kLo6HUcwG3uwhqCaq6rNw,UC0kLo6HUcwG3uwhqCaq6rNw,434000,12067
별난농사이야기,https://vling.net/channel/UCNirgeVfOTaY3GrtqueoIPA,UCNirgeVfOTaY3GrtqueoIPA,38100,7581
만능아빠-TV,https://vling.net/channel/UCwi6btqNVsbWX6WFmqIoWBw,UCwi6btqNVsbWX6WFmqIoWBw,27100,289
롯데칠성 LOTTE CHILSUNG,https://vling.net/channel/UCzKFT7cBIKO9Dapikf6e3ow,UCzKFT7cBIKO9Dapikf6e3ow,124000,104928
FisslerKorea 휘슬러 코리아,https://vling.net/channel/UCIEU1PTkQMCb7IMlT0_Hexg,UCIEU1PTkQMCb7IMlT0_Hexg,11700,18273
제이손,https://vling.net/channel/UCznduEvnjcVsnYXUw8QK6YQ,UCznduEvnjcVsnYXUw8QK6YQ,36100,985
Coca-Cola Korea,https://vling.net/channel/UCzCxSb_RYZuaiaP3u9QNR_A,UCzCxSb_RYZuaiaP3u9QNR_A,110000,1517331
한존 커플,https://vling.net/channel/UCpTh6MA0SreNSNzPcemY8wg,UCpTh6MA0SreNSNzPcemY8wg,21200,40500
줄리엔강 엔강이형,https://vling.net/channel/UCFyzGa2KYUAwwuJU-z0EjnA,UCFyzGa2KYUAwwuJU-z0EjnA,352000,12132
HalalKoreaBites,https://vling.net/channel/UC99CsOVET0eMkM_lwszLvOw,UC99CsOVET0eMkM_lwszLvOw,128000,2811
Mr박부장,https://vling.net/channel/UCHsIxFH8kFNz5MgbOZ_GrJA,UCHsIxFH8kFNz5MgbOZ_GrJA,12200,1774
맛즐 ; 조이풀푸드,https://vling.net/channel/UC-NiIeWEem2yb9Zq-p9glsg,UC-NiIeWEem2yb9Zq-p9glsg,106000,34
수연이수연,https://vling.net/channel/UCJp74yNai3BP-_gZuDgsyAw,UCJp74yNai3BP-_gZuDgsyAw,16200,6416
규리 KYULEE,https://vling.net/channel/UCeO-X7LzHBcO8NHKpvaIo9g,UCeO-X7LzHBcO8NHKpvaIo9g,71800,4499
아르재이 (arrjaeyi),https://vling.net/channel/UCsKqR8SQu10cO6R-wzdVvpw,UCsKqR8SQu10cO6R-wzdVvpw,30300,308
연로미,https://vling.net/channel/UCUoaVI36xr9ipyRiyILHoYg,UCUoaVI36xr9ipyRiyILHoYg,12700,877
비상금친구들,https://vling.net/channel/UCWRQ7bgo-gaBODRYlp3tvYg,UCWRQ7bgo-gaBODRYlp3tvYg,113000,612
크집사빨간맛,https://vling.net/channel/UCTZhDJG4P_ex9A40BKVSHoQ,UCTZhDJG4P_ex9A40BKVSHoQ,91000,690
거제폭격기,https://vling.net/channel/UC9rpMzC-SjMSrxhQElZDzTw,UC9rpMzC-SjMSrxhQElZDzTw,171000,27181
똘비 ddolbi,https://vling.net/channel/UC7_5wc5eeOXpt_WDheHgSjw,UC7_5wc5eeOXpt_WDheHgSjw,223000,38131
하지만알려줌,https://vling.net/channel/UCMZDNDG8_-04Km1V3UC_Nuw,UCMZDNDG8_-04Km1V3UC_Nuw,29600,15877
빈쪽이,https://vling.net/channel/UCKX3Sk9drEK2TgdMD1_dNbg,UCKX3Sk9drEK2TgdMD1_dNbg,14400,2420
86미미,https://vling.net/channel/UCzeN9YJZu-zwNYoylPxewHw,UCzeN9YJZu-zwNYoylPxewHw,62100,5260
나진커플 Najin Couple,https://vling.net/channel/UCEDTb8RyfDp5I1DRB9hEIkg,UCEDTb8RyfDp5I1DRB9hEIkg,82600,5518
이민간귤 LMGG,https://vling.net/channel/UCrGmzu_E2xDM92gUVzv2xHw,UCrGmzu_E2xDM92gUVzv2xHw,16700,1106
직업의달인,https://vling.net/channel/UCqwKDuZiOBV6EgD4CIxhh2g,UCqwKDuZiOBV6EgD4CIxhh2g,68300,14113
후땡로드,https://vling.net/channel/UCJLMsInvp7j7ij5qCVlCB8w,UCJLMsInvp7j7ij5qCVlCB8w,16100,3810
서울 사는 남자,https://vling.net/channel/UCB6rLbWzClupm4FshWTnPRA,UCB6rLbWzClupm4FshWTnPRA,102000,16193
카리나의 삶,https://vling.net/channel/UCvD2njyGxgG9iG-RtmdsYTQ,UCvD2njyGxgG9iG-RtmdsYTQ,143000,17770
먹두리 첫째,https://vling.net/channel/UC0ohH3nO4Xx7XtqoiaUEUxg,UC0ohH3nO4Xx7XtqoiaUEUxg,10700,5392
세계속한국인,https://vling.net/channel/UCk_S35G4UW5khtFvbA1iDxQ,UCk_S35G4UW5khtFvbA1iDxQ,99100,10638
강인 KANG IN,https://vling.net/channel/UCeTWemRIomXooZWz2zTxKzg,UCeTWemRIomXooZWz2zTxKzg,25300,262
인생맛렙,https://vling.net/channel/UCWkHEwAkgjfkhoe1O6HQTvA,UCWkHEwAkgjfkhoe1O6HQTvA,45200,1486
구자돌이 GUJA Eating,https://vling.net/channel/UCIkEh4R_U_s8RxANU_7UpnA,UCIkEh4R_U_s8RxANU_7UpnA,18600,5643
Narr Mu Lay,https://vling.net/channel/UC2c4pvCc8GF_rIhgOxgGD-Q,UC2c4pvCc8GF_rIhgOxgGD-Q,291000,36500
첫째아들,https://vling.net/channel/UCGL-5gylJg3G7T7epVBnhtQ,UCGL-5gylJg3G7T7epVBnhtQ,475000,239944
땅끝마을 임선생,https://vling.net/channel/UCH89iJse_8YRE31xtiu1byQ,UCH89iJse_8YRE31xtiu1byQ,245000,25169
요요핑키 YOYOPINKY,https://vling.net/channel/UCnZ_FOKhwrBq9LsCJbDl_Ig,UCnZ_FOKhwrBq9LsCJbDl_Ig,22600,61405
엄마새 mommybird,https://vling.net/channel/UChohCCCKwaZAXrfmdurxdyA,UChohCCCKwaZAXrfmdurxdyA,12600,2547
"30년 집밥, 배여사",https://vling.net/channel/UCHmMtQ0B59EuRRANVhiOPqA,UCHmMtQ0B59EuRRANVhiOPqA,51100,71257
김효진,https://vling.net/channel/UC9o3fKRDPJGfRkJJFn8RiRg,UC9o3fKRDPJGfRkJJFn8RiRg,27600,7450
최유라의 Hey Youra 헤이유라,https://vling.net/channel/UCZNkx1fBaATbag4LjI_UvnA,UCZNkx1fBaATbag4LjI_UvnA,107000,17533
임해장,https://vling.net/channel/UC_yQCVU_68rWQiEpuuCSMlA,UC_yQCVU_68rWQiEpuuCSMlA,26100,7458
전영호셰프 식당 요리TV,https://vling.net/channel/UCtE3Ie5txXVyMTHAKWfUwcQ,UCtE3Ie5txXVyMTHAKWfUwcQ,45000,1429
솔라시도 solarsido,https://vling.net/channel/UCNx0TXIuGVEA_TWB5H2I6Lg,UCNx0TXIuGVEA_TWB5H2I6Lg,3250000,48257
서진쿡쿡,https://vling.net/channel/UCG9sxoib1fJEcgv7nKcra3A,UCG9sxoib1fJEcgv7nKcra3A,14800,647
애주가TV참PD,https://vling.net/channel/UC5oft5dVf43M2cFmhpJLVGQ,UC5oft5dVf43M2cFmhpJLVGQ,1510000,373967
버럭만득이,https://vling.net/channel/UCo_3dlrt49trusZQxZKQx2w,UCo_3dlrt49trusZQxZKQx2w,22300,12244
킴주아 KIMJUA,https://vling.net/channel/UCS5SSpJRrT5A6pEW3sjgh3g,UCS5SSpJRrT5A6pEW3sjgh3g,59400,347
광수엄마 건강요리,https://vling.net/channel/UCaA33Jxr-f6kWRf0NbwFEIA,UCaA33Jxr-f6kWRf0NbwFEIA,55300,6495
침착맨 원본 박물관,https://vling.net/channel/UCewitUbsXnyjvJjGgxa0IYw,UCewitUbsXnyjvJjGgxa0IYw,457000,67454
스마일분재경매,https://vling.net/channel/UCED-Ab4g1cIRU90xqVvrkHg,UCED-Ab4g1cIRU90xqVvrkHg,10000,9898
365일 치팅데이 레시피,https://vling.net/channel/UCm86mketHL5xaWMASFc_QVg,UCm86mketHL5xaWMASFc_QVg,39700,81542
Cooking Kun,https://vling.net/channel/UCQXInJpYzNel0vxsU5QZqAw,UCQXInJpYzNel0vxsU5QZqAw,861000,14183
"노영희의 철든 부엌, YoungHee's Kitchen",https://vling.net/channel/UCEX7K2E5FN-v_uEqZuiYN3g,UCEX7K2E5FN-v_uEqZuiYN3g,327000,8800
나나 Nanasserie,https://vling.net/channel/UCAsHJbPbGENF_KJYhcdV0dw,UCAsHJbPbGENF_KJYhcdV0dw,307000,33303
포크밸리-부경양돈농협,https://vling.net/channel/UCgf50OM3In2c5bBXXS0YTQw,UCgf50OM3In2c5bBXXS0YTQw,20800,28465
피기보이 PiggyBoy,https://vling.net/channel/UC4yDkTiEcy3hJ9LfCdx9Pkw,UC4yDkTiEcy3hJ9LfCdx9Pkw,1320000,36162
요리공수,https://vling.net/channel/UC0RNImusMRXzxoY598EYb0w,UC0RNImusMRXzxoY598EYb0w,37200,2166
서하얀 seohayan,https://vling.net/channel/UC8Em6JHKZVbPf529G4nFAYw,UC8Em6JHKZVbPf529G4nFAYw,93900,24697
산으로 간 달건 Mountain Gangster,https://vling.net/channel/UCZyGlONQHfpRicS_yrQB09A,UCZyGlONQHfpRicS_yrQB09A,36300,13505
ㅤ거제도 최군의 횟집 TV,https://vling.net/channel/UCKgCNBPk4lDIOquq17Jwg_g,UCKgCNBPk4lDIOquq17Jwg_g,76900,1373
박마담 parkmadam 뻔한인생주막 ,https://vling.net/channel/UCsZciD5J7zXGBfpqHebz_eA,UCsZciD5J7zXGBfpqHebz_eA,10600,22207
금손주부 goldenhands jubu,https://vling.net/channel/UCqrxs9zXnkSKKJY75CjrXCg,UCqrxs9zXnkSKKJY75CjrXCg,11700,1299
승희얌 Yum,https://vling.net/channel/UCKA8TG2vauEYRHSQtzbBO4w,UCKA8TG2vauEYRHSQtzbBO4w,18800,4633
또딘또딘,https://vling.net/channel/UC5MEyyTTlz8d9M4AkpWx32Q,UC5MEyyTTlz8d9M4AkpWx32Q,100000,9577
살림맨,https://vling.net/channel/UC7jL5tY32fARwuQf8y3lyXg,UC7jL5tY32fARwuQf8y3lyXg,142000,24004
로빈의밥상,https://vling.net/channel/UCMSz_yah88yZMC6js2p149A,UCMSz_yah88yZMC6js2p149A,211000,59127
고기아재 GogiAzae,https://vling.net/channel/UCTnh0emT-bCQDQY_9q5yeEg,UCTnh0emT-bCQDQY_9q5yeEg,16900,2420
Melfe Borga,https://vling.net/channel/UC8Qbtlhyos3F4DTS3RcuyGw,UC8Qbtlhyos3F4DTS3RcuyGw,101000,413
보링이섬,https://vling.net/channel/UC_hQ4MSYn_u1ET2R-UoQiaQ,UC_hQ4MSYn_u1ET2R-UoQiaQ,15600,16322
정인성의 커피생활,https://vling.net/channel/UCKOPS30hZVdViQLq3UIcgzQ,UCKOPS30hZVdViQLq3UIcgzQ,16800,2434
꿈꾸는할멈,https://vling.net/channel/UCU-AygfHBqYREQpilArKHZA,UCU-AygfHBqYREQpilArKHZA,14100,956
루다 테이블 Luda Table,https://vling.net/channel/UCFacbDFmny-7iNdIOdb5mvA,UCFacbDFmny-7iNdIOdb5mvA,640000,535016
고요한 식당,https://vling.net/channel/UCjHNx24ZrAsHNmI4FCFxVgw,UCjHNx24ZrAsHNmI4FCFxVgw,20800,9827
천뚱TV,https://vling.net/channel/UCF8W68PS2Ltz17lTDSptDvg,UCF8W68PS2Ltz17lTDSptDvg,633000,17672
맛찾꾼 Yummy hunter,https://vling.net/channel/UCjF97oDlA-GXYE_j4Gw5c4g,UCjF97oDlA-GXYE_j4Gw5c4g,18100,8102
청년 김행복(Kim.Happiest),https://vling.net/channel/UCD0ECOBOHWg1SVsgMz10Bcw,UCD0ECOBOHWg1SVsgMz10Bcw,13000,470
쯔양밖정원,https://vling.net/channel/UCHrX2qBKBuS2aUZkvr-UdxA,UCHrX2qBKBuS2aUZkvr-UdxA,697000,92095
gardenhong,https://vling.net/channel/UC7HVRZzjNb8BKVgsqRZEG7A,UC7HVRZzjNb8BKVgsqRZEG7A,77100,5261
한 잔 하는 MJ,https://vling.net/channel/UCoSbhHxhoy2CSAK9SsbdT6Q,UCoSbhHxhoy2CSAK9SsbdT6Q,30700,1766
달곰삼삼 우리애들밥,https://vling.net/channel/UCeDBzhU5pKttTSaMAXAAybA,UCeDBzhU5pKttTSaMAXAAybA,149000,841
Yummy Go 야미고,https://vling.net/channel/UCMeDHNjmybx1C4oNW4FiQ5w,UCMeDHNjmybx1C4oNW4FiQ5w,897000,62373
먹어볼래TryToEat,https://vling.net/channel/UCTx3aCntDvkq-hGtOjKVSnQ,UCTx3aCntDvkq-hGtOjKVSnQ,1960000,91925
류니키친 Ryuniii Kitchen,https://vling.net/channel/UCci3ekONGGf4njfCemeGsLA,UCci3ekONGGf4njfCemeGsLA,203000,23114
감자수산,https://vling.net/channel/UCoM3RvtOktRKl0tdKRDTrcw,UCoM3RvtOktRKl0tdKRDTrcw,24200,11097
자취요리 뱅_쉽고 편한 자취 요리,https://vling.net/channel/UCDGLSi-amZJzBLFoaC0IznA,UCDGLSi-amZJzBLFoaC0IznA,41000,36782
애플쌤 Applessam,https://vling.net/channel/UCX-xq5-sxAAGlLm4OewIKOw,UCX-xq5-sxAAGlLm4OewIKOw,19800,30
영차,https://vling.net/channel/UC7KOWCwcHv_uW_BvRs28SpA,UC7KOWCwcHv_uW_BvRs28SpA,288000,58106
천재소녀 KitchenStory,https://vling.net/channel/UCYPD-uRGTj9gvz5Ng_Uyfaw,UCYPD-uRGTj9gvz5Ng_Uyfaw,618000,36457
독백tv,https://vling.net/channel/UCqnVjjcEHXk4Pj4XhMN7P3w,UCqnVjjcEHXk4Pj4XhMN7P3w,14200,3332
맛출장 | 마츠다의 맛있는 출장,https://vling.net/channel/UCd38-J2biRy64FGGIN8CKlw,UCd38-J2biRy64FGGIN8CKlw,28300,10950
서태승,https://vling.net/channel/UCDWMmcE_oPx4l6RgZ8JVkng,UCDWMmcE_oPx4l6RgZ8JVkng,38400,102564
셰프 안성재 Chef Sung Anh,https://vling.net/channel/UCZffS3HZmQz18zuCWStcfSA,UCZffS3HZmQz18zuCWStcfSA,1250000,508488
조시의 유학,https://vling.net/channel/UCUTILrcak54H05HoCtgFNHg,UCUTILrcak54H05HoCtgFNHg,146000,42694
산촌tv,https://vling.net/channel/UCWveBrDFpKmAkMdGIDsX3GQ,UCWveBrDFpKmAkMdGIDsX3GQ,17200,568
기쁨가득tv,https://vling.net/channel/UCITHl51v1aGOi2vksmaLDcA,UCITHl51v1aGOi2vksmaLDcA,141000,48239
Su:Cream_수크림,https://vling.net/channel/UC3nqnlhR3C4sTsT0IROH4rA,UC3nqnlhR3C4sTsT0IROH4rA,16300,3619
김김푸드KFood,https://vling.net/channel/UC4A4MaASYX1WkFAhp0JCwLA,UC4A4MaASYX1WkFAhp0JCwLA,73200,71757
투밥스,https://vling.net/channel/UCZnC5XlhVApnUjZk6h0zmLA,UCZnC5XlhVApnUjZk6h0zmLA,31800,10530
완도수산,https://vling.net/channel/UCHWcpVmNBfWvKrAAK5RXGiA,UCHWcpVmNBfWvKrAAK5RXGiA,20800,4339
릴리안뜨개질Lilian knitting&crochet,https://vling.net/channel/UCMZdWAFe2vlELIK3nDqgUzA,UCMZdWAFe2vlELIK3nDqgUzA,10200,5782
삼대장 Samdaejang,https://vling.net/channel/UCa56qkMvVvq1IMn4xbXaKEA,UCa56qkMvVvq1IMn4xbXaKEA,1030000,219124
영월김삿갓,https://vling.net/channel/UC6KnqtxjfpKs9H4udPDBcEw,UC6KnqtxjfpKs9H4udPDBcEw,122000,26066
스토리테일러,https://vling.net/channel/UCJZGuNfcScNTG_y2p1P5MJg,UCJZGuNfcScNTG_y2p1P5MJg,203000,64032
서울우유 seoulmilk,https://vling.net/channel/UCPz4i66EweVQPddqYq7uULg,UCPz4i66EweVQPddqYq7uULg,15300,1731
한식진흥원_ Korean Food Promotion Institute,https://vling.net/channel/UCMYWTWEIyAhd98yifsq6vEg,UCMYWTWEIyAhd98yifsq6vEg,17000,436
여수언니 정혜영 [Yeosu Unnie],https://vling.net/channel/UCrIxxmIq7logJFN6Bw_1KTA,UCrIxxmIq7logJFN6Bw_1KTA,617000,79691
Multi DO Joy Korean,https://vling.net/channel/UC965VtcQalsk45JoVHcyWDg,UC965VtcQalsk45JoVHcyWDg,80500,87750
우리동네단골가게TV,https://vling.net/channel/UC2ZcQ-XHobjEiexhNcF5DHg,UC2ZcQ-XHobjEiexhNcF5DHg,10800,223
야코 やこ,https://vling.net/channel/UClhRyWfax9_XFGUZBpgXphA,UClhRyWfax9_XFGUZBpgXphA,77200,15165
환희다육,https://vling.net/channel/UCwUoV1cyNy0Gs9I3YWVrywA,UCwUoV1cyNy0Gs9I3YWVrywA,12500,522
The Food Club,https://vling.net/channel/UC_PbcoGSJzuFdOeAwS5x2vQ,UC_PbcoGSJzuFdOeAwS5x2vQ,767000,34314
정령왕,https://vling.net/channel/UClY2gt8hKK9uslND8Tur_1w,UClY2gt8hKK9uslND8Tur_1w,13000,12257
하음쿠킹 Haeum Cooking,https://vling.net/channel/UCWkI9Qcm3vfRY0bZw71ZzYw,UCWkI9Qcm3vfRY0bZw71ZzYw,1170000,17632
한국의 멋/Amazing Korea,https://vling.net/channel/UCQMvqS3JDvRjo_5JfsXY1Gw,UCQMvqS3JDvRjo_5JfsXY1Gw,15400,487
그냥 원두 커피,https://vling.net/channel/UCEjNO0arGJ_K-sTe1Pr9O6A,UCEjNO0arGJ_K-sTe1Pr9O6A,54100,8777
황제 이발소 皇帝理髪店 BANGKOK,https://vling.net/channel/UCqKtSWurKQ3TIUHdH7APTuQ,UCqKtSWurKQ3TIUHdH7APTuQ,14300,784
묘식당 Rabbit's,https://vling.net/channel/UC89ohZP3fITB0Hsb8jqNsMA,UC89ohZP3fITB0Hsb8jqNsMA,248000,41302
ひとりより,https://vling.net/channel/UCeiWTEUzY0hlbe4jFjNMPVQ,UCeiWTEUzY0hlbe4jFjNMPVQ,22200,13633
사군카페인,https://vling.net/channel/UCA7J-sgaaGD6BQKX4tYAn_g,UCA7J-sgaaGD6BQKX4tYAn_g,255000,7139
노마에TV,https://vling.net/channel/UC8GBN6XX7ICoW0v9brxwNkQ,UC8GBN6XX7ICoW0v9brxwNkQ,41000,2953
Lucky Doyun Family 🇰🇷,https://vling.net/channel/UCYVEmKA1m5Y6TiErpVv1RnQ,UCYVEmKA1m5Y6TiErpVv1RnQ,237000,32604
유수형 TV,https://vling.net/channel/UCVNbLEbA3nXhpg_HDEHEkZA,UCVNbLEbA3nXhpg_HDEHEkZA,26900,1307
정개굴 Froggy,https://vling.net/channel/UCrNkpH9WudNrbsFN1AkL36g,UCrNkpH9WudNrbsFN1AkL36g,28600,1895
단내솔솔 DANNE,https://vling.net/channel/UCKLyuCCluLY3X2xQezL7tng,UCKLyuCCluLY3X2xQezL7tng,106000,110970
🐕‍🦺아지이뿐이tv(한기형tv찐팬),https://vling.net/channel/UCTLkcm69bdWHTuJ7pC4OYHg,UCTLkcm69bdWHTuJ7pC4OYHg,31100,9037
맛있겠다 Yummy,https://vling.net/channel/UCQA89gPDjJ-1M1o9bwdGF-g,UCQA89gPDjJ-1M1o9bwdGF-g,507000,42935
지하루,https://vling.net/channel/UCxzhVyVe-SkugB4Krg5kJFQ,UCxzhVyVe-SkugB4Krg5kJFQ,121000,1768
크림커넥션 Cream connection,https://vling.net/channel/UCA2v2d3gTJ5olUnrScG5QRQ,UCA2v2d3gTJ5olUnrScG5QRQ,135000,2030
케이크업 ㅣ 케이크창업,https://vling.net/channel/UCoGAFJL-xxFsPzwYP04yCKg,UCoGAFJL-xxFsPzwYP04yCKg,26700,2280
정준하하하,https://vling.net/channel/UC8dFtyqgm7UqLcJD_sYVJ4w,UC8dFtyqgm7UqLcJD_sYVJ4w,268000,222882
맵하니Maphany,https://vling.net/channel/UCDCjSgKtKeFmWhsiAbHLNAw,UCDCjSgKtKeFmWhsiAbHLNAw,370000,104792
검율농원,https://vling.net/channel/UCYZ6RAsAQhKq1oixpDTL3jw,UCYZ6RAsAQhKq1oixpDTL3jw,229000,143327
윰쓰부엌,https://vling.net/channel/UCBePgk0RqTO0IiisQmaADEA,UCBePgk0RqTO0IiisQmaADEA,11600,4411
셰프이원일,https://vling.net/channel/UCDkgqnnsqu3yZFlyoF1J-3g,UCDkgqnnsqu3yZFlyoF1J-3g,222000,44446
한국맛집K,https://vling.net/channel/UCkW3qWVwgkI7mL0eFPVOlPA,UCkW3qWVwgkI7mL0eFPVOlPA,170000,211339
마리아주 [맛있는미담],https://vling.net/channel/UCKeVYAQKdY_YLSjxUrCuXcA,UCKeVYAQKdY_YLSjxUrCuXcA,240000,11608
Lee’s Halal Kitchen,https://vling.net/channel/UCZ40t8X06wtYlCCNQsqbFPQ,UCZ40t8X06wtYlCCNQsqbFPQ,270000,603179
두리식탁Duri's table,https://vling.net/channel/UCw9v5IIv33ac21mQ89Z-hpw,UCw9v5IIv33ac21mQ89Z-hpw,73100,17694
