title,channel_link,subscriberCount,dailyViewCount,gender_F,gender_M,age_0_17,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_plus
당신만 모르는 심리,https://www.youtube.com/channel/UCtlNs2PmEOkEv8Ge1WicJCw,93,8,28.0,71.0,2.5145067698259185,9.864603481624759,27.466150870406185,22.340425531914892,22.050290135396512,11.798839458413925,3.9651837524177944
호기심현기증,https://www.youtube.com/channel/UC0g55YDbso-z206fWd8n-gw,28,8,25.0,74.0,,,,,,,
원뺨영LEARN_language,https://www.youtube.com/channel/UCCIjnB7vEE39EsWNu8wsU4A,2930,8,39.0,60.0,,,,,,,
MEGA BAHASA INDONESIA,https://www.youtube.com/channel/UC1nj3JY3_1rKK50dTjmHxLw,1460,8,37.0,62.0,,,,,,,
리북_책을 펼치다,https://www.youtube.com/channel/UCZGSCR9YV0qnftfE4rW5xVA,1270,8,49.0,50.0,0.09429514380009431,0.37718057520037723,2.4045261669024045,7.2607260726072615,26.166902404526166,32.484677039132485,31.21169259783121
성희있는 연구소 l Sunny Lab,https://www.youtube.com/channel/UCZwJPXa_FBJ0emAHTO2501w,229,8,39.0,60.0,,,,,,,
애니타임무조건 MOOJOGUN,https://www.youtube.com/channel/UCi9WznVtUjAXFGcZrJ6xtZA,595,8,34.0,65.0,0.5241090146750524,2.0964360587002098,9.329140461215935,16.352201257861637,23.846960167714887,31.813417190775684,16.037735849056606
명언아저씨,https://www.youtube.com/channel/UCvla13nTLPWu71X74lur8sg,254,8,27.0,72.0,,,,,,,
마음중심,https://www.youtube.com/channel/UChISrfEzwXgS1qQFktO-weA,730,8,40.0,59.0,1.8467220683287167,2.4930747922437675,5.12465373961219,9.048938134810712,23.545706371191137,31.671283471837487,26.26962142197599
인생의빛 -현인의 명언,https://www.youtube.com/channel/UCq0sEk-sNfluxoBJIUrDsEg,186,8,40.0,59.0,,,,,,,
쇼츠랜드,https://www.youtube.com/channel/UC7-D-x2Nu2fpvOKYfHJUI4A,15000,8,18.0,81.0,2.7382256297918945,11.555312157721795,29.35377875136911,21.139101861993424,23.548740416210293,8.488499452354873,3.1763417305585975
퀼트부인쌤 이영희♡,https://www.youtube.com/channel/UCg_5hc-YLjlMrGm9IwHKVTw,1690,8,47.0,52.0,0.22209883398112162,3.8312048861743477,14.658523042754027,19.5446973903387,28.428650749583568,19.655746807329262,13.65907828983898
윤정신,https://www.youtube.com/channel/UCfE-1da85h-WnpZDyNEGxUw,11200,8,52.0,48.0,9.062661833247024,40.807871569135166,24.236147074054898,8.907301916105647,14.810978767477993,1.5535991714137756,0.6214396685655101
진우JINWU,https://www.youtube.com/channel/UCH4GOnWReN3bq03Pj7LX86A,9360,8,56.0,43.0,,,,,,,
김진 국어,https://www.youtube.com/channel/UCnRL_Xhu7lZQHuCHJliTN7g,127,8,26.0,73.0,,,,,,,
상식퀴즈Q,https://www.youtube.com/channel/UCVkU3HbGgMu0c2oTS-7vNMw,71,8,28.0,71.0,,,,,,,
잡학질주,https://www.youtube.com/channel/UCWrisDX2LgtcdV9Dyp-arUQ,2040,8,32.0,67.0,1.3232514177693764,8.790170132325143,25.51984877126654,18.336483931947072,21.455576559546312,18.620037807183365,5.954631379962193
Korean Learners Club,https://www.youtube.com/channel/UClC2ENcvns3Ysq0RNdAswgQ,641,8,40.0,59.0,,,,,,,
은혜로운 찬양 영어로 쓰기,https://www.youtube.com/channel/UCkWdRi5_Jprpih9vsFKFxgA,488,8,51.0,48.0,1.9579751671442218,4.823304680038205,3.9159503342884436,6.685768863419293,22.254059216809935,29.22636103151863,31.136580706781285
숙면요정 Sleeping Fairy,https://www.youtube.com/channel/UCU_0RtbP4q25IYJOfM3Fn2w,235,8,41.0,58.0,0.1496259351620948,1.6957605985037407,6.982543640897755,14.56359102244389,19.45137157107232,31.720698254364088,25.43640897755611
"성경해요, 찬양해요",https://www.youtube.com/channel/UC0mlbPoro71MNZNsNzraDLw,228,8,53.0,46.0,,,,,,,
핑거아트죠 FingerArt zzo,https://www.youtube.com/channel/UCS9SY5frcvlyFn4vylxx8Tw,329,8,51.0,48.0,5.479452054794519,16.267123287671232,30.479452054794514,25.342465753424655,15.410958904109586,4.851598173515981,2.1689497716894977
안유정TV노래하듯이,https://www.youtube.com/channel/UCH47d_qDeXUgFZPfVjk5mbg,462,8,32.0,67.0,,,,,,,
돈되는영어,https://www.youtube.com/channel/UCBLr5MiHv8qIejmRr4KTUmw,2270,8,41.0,58.0,0.30659172202350543,3.1681144609095555,10.679611650485436,18.08891159938682,27.79764946346449,27.133367399080228,12.825753704649975
삶을 바꾸는 지혜,https://www.youtube.com/channel/UCyesTE0Ayz68YJY78tJJW0w,168,8,27.0,72.0,,,,,,,
병천고등학교 ByeongCheon High School,https://www.youtube.com/channel/UC5eQShQDKkJ-TCZn1T5s5MA,598,8,28.0,71.0,,,,,,,
이스푼  Espoon,https://www.youtube.com/channel/UCUHgT31iFCPnG76pdnaoxXQ,6140,8,52.0,47.0,0.21253985122210417,1.8065887353878853,7.438894792773645,14.984059511158343,26.780021253985126,29.22422954303932,19.55366631243358
천호산명리학,https://www.youtube.com/channel/UC1BEWJuXpdjBwcpBj7oFJuw,452,8,41.0,58.0,,,,,,,
그림깨비 미술강좌,https://www.youtube.com/channel/UCwSfSjrdtmbr0sZT747pJGw,354,8,57.0,42.0,1.854795972443031,13.6724960254372,32.3794382617912,19.28987811340753,23.423423423423422,7.048224695283518,2.3317435082140965
세젤영- 세상에서 젤 쉬운 영어,https://www.youtube.com/channel/UCFYYEyjB3FDxewGYsxi-dWw,464,8,39.0,60.0,,,,,,,
와이군 교육할인스토어,https://www.youtube.com/channel/UCmqKygdEEPSDwJ3SFn8obKA,433,8,41.0,58.0,2.7372262773722627,29.1970802919708,32.360097323600975,12.530413625304138,13.86861313868613,5.231143552311435,4.075425790754257
Tae-Hyuk Kwon,https://www.youtube.com/channel/UC74YIQ4uReorg0mJ2B4Ievw,374,8,32.0,67.0,,,,,,,
안도스리그,https://www.youtube.com/channel/UCYZ5rvx1cynCJqekBAZuN2g,0,8,13.0,10.0,2.8,15.9,21.8,20.9,20.6,11.9,5.8
문장의 힘,https://www.youtube.com/channel/UCi8CTuhzfnPAb2M9X7nfeoQ,507,8,54.0,46.0,1.105527638190955,0.4522613065326633,2.21105527638191,5.376884422110552,20.100502512562816,35.175879396984925,35.577889447236174
프로루티너 유알스텔라,https://www.youtube.com/channel/UCYUlUMZBjt8bnhcpgA7wNYQ,2090,8,34.0,65.0,0.5263157894736843,7.942583732057416,16.985645933014354,18.373205741626794,22.10526315789474,23.923444976076556,10.143540669856458
