title,channel_link,subscriberCount,dailyViewCount,gender_F,gender_M,age_0_17,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_plus
"K-Beauty&Koreanfood ,SecondFrime",https://www.youtube.com/channel/UCtUop1lkHLDbJRwp295O5cg,12300,543,54.0,45.0,3.4466251795117273,20.488271900430824,33.652465294399235,21.97223551938726,13.355672570607943,5.457156534226902,1.6275730014360934
쩝쩝박스 | YamYamBox,https://www.youtube.com/channel/UCcKDtQ18BB8ZbPm3ZcZHDAQ,16700,543,43.0,56.0,2.130898021308981,18.67072552004059,32.978183663115175,25.722983257229835,15.981735159817353,3.399289700659564,1.1161846778285136
리미 푸드,https://www.youtube.com/channel/UC5JBPpZ873kXM4tL1E1LPSw,123,543,26.0,73.0,1.7603911980440097,12.420537897310513,32.37163814180929,23.569682151589245,22.3960880195599,5.8679706601467,1.6136919315403424
조은빵,https://www.youtube.com/channel/UCcDD-i2IQ4g9u-P5ucqBUnA,762,543,25.0,74.0,,,,,,,
동동여리,https://www.youtube.com/channel/UCplJ8ZKJfULgXD7tpEhm9sA,15500,542,56.0,43.0,4.2685851318944845,6.618705035971223,23.309352517985612,24.5083932853717,26.76258992805755,10.79136690647482,3.741007194244604
디포,https://www.youtube.com/channel/UCZCbsImiCRPYqaGCGDPp81Q,979,542,3.0,96.0,1.4775725593667541,2.8496042216358837,55.72559366754616,35.88390501319261,3.3245382585751972,0.5277044854881265,0.21108179419525064
넘해 Neomhae,https://www.youtube.com/channel/UCIjuVduRkZLcsDUlTmX-wYg,3010,542,65.0,34.0,1.629327902240326,20.061099796334013,44.39918533604888,20.570264765784117,10.590631364562118,2.1384928716904277,0.6109979633401222
그별식탁 thatstartable,https://www.youtube.com/channel/UCxZus8ogNm8F-G_W7g-o2TA,2940,542,78.0,21.0,0.3149606299212599,5.669291338582678,27.716535433070867,19.160104986876643,25.774278215223095,16.325459317585302,5.039370078740158
요리쑥쑥TV,https://www.youtube.com/channel/UCjxrglP2QfU-Zp6JSyu0utw,901,541,67.0,32.0,0.31104199066874033,2.488335925349922,9.538621047174702,11.81959564541213,26.386728875064797,30.22291342664593,19.232763089683775
입덕칭구,https://www.youtube.com/channel/UCf6TGb2KerbS7w1-ghOm6pw,162,541,78.0,21.0,,,,,,,
그 바다가 아닌데요,https://www.youtube.com/channel/UCIrwa6dHGd1iQEqhC_6OJOQ,272,541,28.0,71.0,,,,,,,
뚱이와땡이의 트립,https://www.youtube.com/channel/UC3B50kZxMUoSYy8siaKKyVA,88,541,31.0,68.0,1.2054507337526206,7.547169811320755,30.398322851153036,25.89098532494759,23.79454926624738,8.857442348008385,2.3060796645702304
아 또 반찬 뭐 만들지? ,https://www.youtube.com/channel/UCFConE9gv1AAen15FsEKQpg,3990,541,76.0,23.0,0.3188097768331563,2.1253985122210417,18.49096705632306,18.437832093517535,27.417640807651438,21.944739638682254,11.26461211477152
잇맵,https://www.youtube.com/channel/UCMHmDr_EA77k8taO-g_GF6w,414,541,32.0,67.0,2.0333680917622527,7.40354535974974,39.10323253388947,24.765380604796665,21.376433785192912,4.014598540145985,1.3034410844629825
장명래,https://www.youtube.com/channel/UCuKINa9oxTXJ5aRwXGnjCpA,17800,540,70.0,29.0,0.9076348104644956,15.056059797116927,32.888414308595834,27.229044313934864,17.939135077415912,4.9119060331019755,1.0678056593699947
터민,https://www.youtube.com/channel/UCFgu0RLRE1Xmn78yUjFUjew,103000,540,68.0,31.0,,,,,,,
구해줘라밥,https://www.youtube.com/channel/UCLgZQ7UPu-oTjB-1tIElNUA,267,540,30.0,69.0,,,,,,,
셀럽키친,https://www.youtube.com/channel/UC9mY9XS66hsS_-jK2OWncSg,687,539,,,,,,,,,
남꿋,https://www.youtube.com/channel/UCOTZtNGg7X2DJrZHzZINbIg,9300,539,30.0,69.0,3.2119914346895073,15.042826552462529,31.691648822269812,21.25267665952891,19.057815845824415,7.01284796573876,2.7301927194860816
더 핫플TV,https://www.youtube.com/channel/UCd22QbJkmdqRCcXlgCxtR6w,2260,539,33.0,66.0,1.2383900928792573,13.622291021671826,36.22291021671827,21.465428276573785,19.246646026831783,6.191950464396285,2.0123839009287927
화화돼지왕갈비,https://www.youtube.com/channel/UCjYVyQPjYm2zBdvodi7uMiQ,214,539,27.0,72.0,1.0256410256410255,4.666666666666666,23.025641025641026,25.64102564102564,28.717948717948715,13.538461538461538,3.3846153846153846
띵동키친,https://www.youtube.com/channel/UCYdkbrP3_qx3vhjvJ3SNT1g,3930,538,61.0,38.0,0.9101251422070535,7.906712172923777,36.689419795221845,22.696245733788402,23.208191126279864,5.745164960182026,2.8441410693970424
욤욤레시피,https://www.youtube.com/channel/UC9iXwHoT3ZJVJrfZXShD3-w,1400,538,78.0,21.0,0.2645502645502646,4.4444444444444455,19.259259259259263,17.93650793650794,23.38624338624339,24.550264550264558,10.15873015873016
아론프리 aronfree,https://www.youtube.com/channel/UCYZdwtb0BYIa-HpHG7mYdCg,1730,537,53.0,46.0,1.0498687664041995,12.808398950131233,33.91076115485564,25.30183727034121,19.84251968503937,5.406824146981628,1.6797900262467191
테이스티 남도 tastynamdo,https://www.youtube.com/channel/UCVwYKctvA1dsrpkQFQ--Quw,6600,537,32.0,67.0,1.2644889357218128,8.956796628029505,33.825079030558484,22.866174920969442,21.443624868282406,9.536354056902004,2.1074815595363545
숨Soom,https://www.youtube.com/channel/UCpLNNbNDxMSqBhDtNjfBVVQ,12700,537,62.0,37.0,5.508684863523574,21.240694789081886,34.044665012406945,23.771712158808935,11.116625310173696,2.779156327543424,1.538461538461538
한끼톡,https://www.youtube.com/channel/UCpgYsRkSMYo5hEJx5exfOSQ,3790,536,28.0,71.0,,,,,,,
따뜻한 주방,https://www.youtube.com/channel/UCu-ZN9AE66cXrJl0iaWn8Cg,367000,536,85.0,14.0,0.6434316353887399,13.94101876675603,41.715817694369974,19.08847184986595,15.764075067024127,6.434316353887399,2.4128686327077746
뚜집의 홈카페,https://www.youtube.com/channel/UCq0V6-xYqcvEpWz4po_s2ZQ,1460,536,28.0,71.0,,,,,,,
든든이의 탐구생활,https://www.youtube.com/channel/UCbiDuQ796rdrFwuBOf86T-A,1160,535,41.0,58.0,,,,,,,
1분허준밥상,https://www.youtube.com/channel/UCdTmh914HsCPuzz3uMWS1jg,18500,534,67.0,32.0,0.4004004004004005,5.305305305305306,19.51951951951952,19.819819819819823,26.726726726726728,18.91891891891892,9.30930930930931
애덤TV,https://www.youtube.com/channel/UCD6YLBntyQ-KSM4r8K3foGg,1770,534,30.0,69.0,0.681699003670687,3.2511798636601994,19.454640797063448,23.754588358678554,30.204509701101205,17.61929732564237,5.0340849501835345
오늘도엄마밥 Mom Meal Recipes,https://www.youtube.com/channel/UCU6gLzuquenOHieg6pRmI-Q,1330,534,66.0,33.0,0.30379746835443044,3.4936708860759493,13.468354430379748,13.164556962025317,25.21518987341772,26.12658227848101,18.227848101265824
미요기 miyogi,https://www.youtube.com/channel/UC1fHXUHTRSdjACgxthB4VHA,24400,534,52.0,47.0,0.8832188420019627,4.759568204121687,18.351324828263003,19.676153091265945,24.926398429833167,20.215897939156037,11.187438665358194
단앤조엘 Dan and Joel,https://www.youtube.com/channel/UCQstdMawQNSGBTlaP8FyIFA,296000,534,34.0,65.0,0.3303964757709252,1.9823788546255507,6.607929515418502,15.198237885462557,35.5726872246696,31.277533039647576,9.030837004405285
경북친구들,https://www.youtube.com/channel/UCCOYOGsZf16jM8NRQk_89BA,301,533,28.0,71.0,,,,,,,
허세은의 오늘의 요리,https://www.youtube.com/channel/UCdEkJWZAUB9Am2YNsC_GTaA,1010,533,75.0,24.0,0.21152829190904282,2.5383395029085136,14.91274457958752,16.39344262295082,27.974616604970908,26.652564780539397,11.31676361713379
이온 EON 利穩,https://www.youtube.com/channel/UC8sm4yOOqZBkO_fMMbgNkwA,13300,533,50.0,49.0,0.7751937984496124,10.232558139534884,32.24806201550388,25.94315245478036,22.739018087855296,5.891472868217053,2.1705426356589146
선데이,https://www.youtube.com/channel/UC6iV0FpSt3eIEWHc8kJnCjQ,8,533,35.0,64.0,,,,,,,
라탄스토리,https://www.youtube.com/channel/UCsiBrWQOZls3WNU-OBvhmUg,28500,531,52.0,47.0,1.0065425264217414,5.636638147961751,24.962254655259187,23.45244086562657,28.334172118772017,12.17916456970307,4.428787116255663
우리TV,https://www.youtube.com/channel/UCNbZUUej7Yg9qKHn0byAsaw,1430,531,38.0,61.0,3.6099137931034484,13.631465517241375,32.974137931034484,23.275862068965516,17.887931034482758,4.633620689655172,3.987068965517241
초초리뷰,https://www.youtube.com/channel/UCUB6xI2m77e7DBus8R9lrkw,118,530,36.0,63.0,2.721425037110342,18.307768431469572,37.704106877783275,22.117763483424053,14.943097476496787,3.2162295893122224,0.9896091044037606
마미야미(mommy._.yummy),https://www.youtube.com/channel/UCATZZvlxJKKOpCzPSv-SZ9Q,1200,530,62.0,37.0,4.030710172744722,15.259117082533589,36.08445297504799,16.986564299424185,17.850287907869482,6.861804222648753,2.9270633397312857
말많은 미미 : 현실집밥&리뷰,https://www.youtube.com/channel/UCdnB43KXgDfL8RmK-b5V8XA,9710,530,82.0,17.0,0.3365114974761638,2.8042624789680315,18.227706113292204,29.332585530005613,34.09983174425126,11.721817162086372,3.477285473920359
내일출근안해,https://www.youtube.com/channel/UCBpRyFPyLXJSvNEs_Jja6ew,64800,530,24.0,75.0,0.7827788649706457,5.283757338551859,34.246575342465746,24.65753424657534,22.40704500978473,10.176125244618392,2.4461839530332674
김프로 Shorts,https://www.youtube.com/channel/UCuD1957tRm4bVkUGSYVidog,2030,529,,,1.0,16.2,23.3,17.0,19.5,13.7,8.9
목포 영신수산,https://www.youtube.com/channel/UCGY5YXQHHqiJWaP1rzNAo2w,4820,529,23.0,76.0,0.513083632632119,2.6167265264238067,19.394561313494098,26.475115443817344,29.553617239610052,15.90559261159569,5.541303232426885
착한레시피,https://www.youtube.com/channel/UCaiIqLPFoBnlMmID9KSS8eQ,2020,529,56.0,43.0,0.31779661016949157,4.23728813559322,16.63135593220339,18.220338983050848,27.64830508474576,21.610169491525422,11.334745762711863
Foodie Mi_푸디미,https://www.youtube.com/channel/UCoewzVXqsTcjbmuJGu_wnOw,7620,529,36.0,63.0,2.5893319523562917,13.982392542723975,28.068358363542206,22.47540134645261,21.336095287415844,8.493008803728637,3.055411703780424
오늘은 뜨개질 [오뜨],https://www.youtube.com/channel/UCxe84W6-ifhE3jX-EAmCHWg,3370,529,70.0,29.0,4.366812227074235,11.40829694323144,25.65502183406113,24.017467248908293,23.689956331877728,8.460698689956331,2.4017467248908297
Daily Mood Studio,https://www.youtube.com/channel/UC1uuq-5lwF5mFt-Capne6YQ,1730,528,26.0,73.0,,,,,,,
오직부산,https://www.youtube.com/channel/UC8P5u9fl49bX8ump8AglWQw,8580,528,27.0,72.0,1.5466408893185113,9.763170613823103,33.92943450942485,20.734654422426292,20.25132914451426,10.536491058482358,3.2382793620106334
영푸디,https://www.youtube.com/channel/UCWR-D-f8GSBjiglFg6BDf_A,2880,528,33.0,66.0,1.5166835187057635,9.605662285136503,32.457027300303345,25.682507583417596,21.334681496461076,7.381193124368049,2.0222446916076846
언니네텀블러,https://www.youtube.com/channel/UCkdgDBdym0cIxc0zdog6K-Q,203,528,45.0,54.0,0.4835589941972921,10.058027079303676,30.609284332688592,22.872340425531913,21.5183752417795,10.783365570599612,3.67504835589942
요리하는 요한 YOYO,https://www.youtube.com/channel/UCPUExELu8OKOv8KcARsD1bg,6630,528,66.0,33.0,1.8437225636523267,6.540825285338016,30.816505706760317,16.94468832309043,16.19841966637401,15.84723441615452,11.808604038630378
우리들의 행복,https://www.youtube.com/channel/UCaycGd0oDL1PSR8drYPfxYw,1330,527,50.0,49.0,3.776978417266187,9.532374100719423,24.100719424460433,17.985611510791365,23.111510791366904,15.37769784172662,6.115107913669064
사소한발버둥,https://www.youtube.com/channel/UC2wVxPcbCykX9FPLbBL5oug,68,527,73.0,26.0,0.26539278131634825,1.9108280254777072,14.96815286624204,22.34607218683652,27.813163481953296,21.443736730360936,11.252653927813165
부피바라,https://www.youtube.com/channel/UCSEX0-vnKtdWOsj4OK9-bLw,912,527,20.0,79.0,6.240563663814797,25.213890286864622,32.51132360342224,19.627579265223957,13.286361348766986,1.8117765475591345,1.3085052843482639
HJB ENTERTAINMENT KIDS,https://www.youtube.com/channel/UC2Qz5jSroCdv5knXb8vcjwQ,163,527,56.0,43.0,2.913533834586466,18.139097744360903,36.74812030075188,16.44736842105263,19.12593984962406,3.195488721804511,3.430451127819549
구독하면존예여친사귐,https://www.youtube.com/channel/UCDUN6TdvPjxuUrygxKYRMjA,1450,526,34.0,65.0,,,,,,,
모던키친ModernKitchen,https://www.youtube.com/channel/UCNcBVCjvhjyf-jFtoQx78jQ,2380,526,79.0,20.0,0.412796697626419,3.7151702786377716,13.519091847265221,12.899896800825594,26.212590299277604,26.418988648090817,16.821465428276575
재빵새댁,https://www.youtube.com/channel/UCKzZQ7xaGLADbVOrVD7wTCw,6250,526,71.0,28.0,1.512605042016807,9.859943977591037,30.92436974789916,26.5546218487395,20.672268907563023,7.955182072829133,2.5210084033613445
골목대장,https://www.youtube.com/channel/UCqrKVcy4b-oYzgUL1ltEWxQ,559,526,50.0,49.0,3.3502538071065984,19.79695431472081,37.969543147208114,19.84771573604061,14.873096446700504,2.9441624365482233,1.2182741116751268
하루 정보,https://www.youtube.com/channel/UCG-m833fjkL8yQj1GxSBZWQ,1170,525,59.0,40.0,,,,,,,
한끼뚝딱,https://www.youtube.com/channel/UC_bohN7XJHUjnagLYnxh1UA,21800,525,60.0,39.0,1.2206572769953052,4.600938967136151,21.408450704225356,16.150234741784036,25.258215962441312,20.375586854460092,10.985915492957746
맛집 오디세이,https://www.youtube.com/channel/UC1deYKQG0L9JvjZrUXQOtFw,1100,525,32.0,67.0,0.6619144602851323,6.720977596741344,29.633401221995925,25.76374745417515,25.050916496945007,9.470468431771895,2.6985743380855394
리뷰러뷰,https://www.youtube.com/channel/UCBmo5NqAKYyiM11TsEuk4cw,551,525,58.0,41.0,3.3536585365853666,17.835365853658537,34.04471544715447,24.64430894308943,15.243902439024392,2.9979674796747973,1.8800813008130084
조이스터 월드,https://www.youtube.com/channel/UC8WrMrAMco69zhBzDn3EfGA,38900,525,37.0,62.0,1.0504201680672267,11.76470588235294,28.991596638655466,23.10924369747899,19.95798319327731,10.92436974789916,4.201680672268907
이프로마켓,https://www.youtube.com/channel/UCcVXti7WAf0e1Ps6dh0drUg,348,525,28.0,71.0,0.7135016465422613,10.428100987925358,33.69923161361142,25.24698133918771,18.551042810098792,9.714599341383096,1.646542261251372
냠냠인생,https://www.youtube.com/channel/UCPuGmsvVGyWyvo08SlVRaXA,1200,524,41.0,58.0,1.577287066246057,15.509989484752893,30.231335436382757,23.60672975814932,20.39957939011567,6.8349106203995795,1.840168243953733
장보고식자재마트&장보자닷컴,https://www.youtube.com/channel/UC5S1mT4QvqVlAJJGrhSqayA,1540,524,56.0,43.0,2.2176379577101604,11.50077359463641,30.01547189272821,18.772563176895307,21.86694172253739,10.67560598246519,4.951005673027334
혜성씨네(Cine)부부,https://www.youtube.com/channel/UCL11QMXTwOnq0ZuOQoYycYw,2150,523,16.0,83.0,1.6778523489932886,4.41834451901566,18.120805369127517,29.642058165548097,27.181208053691275,15.044742729306487,3.914988814317673
Yecipe 예시피,https://www.youtube.com/channel/UC7Mv67lNpwHwsOgWQ73mpwg,1030,523,65.0,34.0,1.7703349282296652,10.909090909090907,32.535885167464116,17.464114832535884,21.81818181818182,10.90909090909091,4.5933014354066986
서울시농수산식품공사,https://www.youtube.com/channel/UCWkkBajrXZoJVOEX6aIAEdQ,4810,523,46.0,53.0,0.851063829787234,5.159574468085106,18.03191489361702,18.19148936170213,27.872340425531917,20.851063829787236,9.042553191489363
떠라양,https://www.youtube.com/channel/UC4x_yygvNv6gs2GxpG7tujQ,0,523,35.0,1.0,7.8,35.6,26.6,16.7,9.2,2.7,1.1
YumYum Tube,https://www.youtube.com/channel/UCHIOFezatreO5Hpp4uDyHQg,34100,522,39.0,60.0,,,,,,,
  다도채널 _보림다례원,https://www.youtube.com/channel/UChvNr5e9epk-k2xXBDHbr4A,2400,522,49.0,50.0,4.556962025316456,13.822784810126581,32.40506329113925,18.126582278481017,14.784810126582279,8.455696202531646,7.848101265822787
Madame Cho's Kitchen [죠스키친],https://www.youtube.com/channel/UCXyXd2Jae8cmjsa1ob-pzjw,6250,522,67.0,32.0,0.20833333333333334,1.0416666666666665,5.729166666666666,10.520833333333336,21.5625,32.604166666666664,28.333333333333332
주부N단엘라씨,https://www.youtube.com/channel/UCqATjSvRRTlFitqqhdgd6iQ,2020,522,84.0,15.0,2.2872340425531914,2.8723404255319154,20.212765957446805,26.702127659574465,32.12765957446809,12.5,3.2978723404255317
요또시락,https://www.youtube.com/channel/UCsRTk49x-uvBpfzhn9rL6jw,3740,522,83.0,16.0,0.5617977528089888,9.601634320735446,32.89070480081717,20.224719101123593,23.90194075587334,9.754851889683353,3.0643513789581207
부산와따,https://www.youtube.com/channel/UCYmSsZF5prOjA9oF8z5_BbQ,701,522,32.0,67.0,1.170731707317073,12.243902439024389,33.02439024390244,24.78048780487805,19.658536585365848,7.756097560975609,1.365853658536585
Sweet1cm at 메리네집,https://www.youtube.com/channel/UCRWNHX9vW1jUY3GoPWbLi7Q,4970,522,83.9,16.099999999999998,0.0,1.8,13.299999999999999,17.5,32.6,25.6,9.200000000000001
박준치,https://www.youtube.com/channel/UCr8OTq04B0iVnTkKM3KnKKA,6200,521,3.0,96.0,0.21019442984760903,2.5223331581713087,14.030478192327903,23.384130320546504,31.003678402522333,20.704151339989494,8.14503415659485
Love Brewed,https://www.youtube.com/channel/UCHpV-Toc_73Q33MfJo9g_3g,258,521,13.0,86.0,0.311850311850312,4.261954261954262,20.062370062370068,18.60706860706861,29.93762993762994,17.87941787941788,8.93970893970894
엄마의 부엌_ Korean kitchen,https://www.youtube.com/channel/UC7PI5lYSRJrH8XVIvHmAMDA,1050,521,74.0,25.0,1.64506480558325,0.5982053838484547,5.982053838484545,9.521435692921235,26.52043868394815,30.408773678963108,25.32402791625124
김감생,https://www.youtube.com/channel/UCR5lNiWfDbx-QffXPnoDlhg,1760,520,5.0,94.0,0.6430868167202572,3.429796355841372,20.09646302250804,30.439442658092176,30.70739549839228,11.468381564844588,3.215434083601286
엔돌핀거,https://www.youtube.com/channel/UCGiizOqjzu-GJKoo6_63G3A,235,520,41.0,58.0,1.5948963317384368,12.812333864965444,37.74587985114301,22.32854864433812,17.22488038277512,5.954279638490164,2.339181286549708
스테이프리,https://www.youtube.com/channel/UCAVjm2epoleS6L26tCblcBA,602,520,61.0,38.0,0.21356113187399892,3.73731980779498,34.383342231713826,27.86972770955686,20.92899092365189,9.183128670581954,3.6839295248264814
슬슬 [slsl patissier],https://www.youtube.com/channel/UCOqNhFH-Wv21yeJW7DUzEvw,1220,520,76.0,23.0,2.6737967914438507,20.21390374331551,40.74866310160428,20.481283422459896,11.978609625668451,2.7807486631016047,1.1229946524064174
콩이네 시골이야기,https://www.youtube.com/channel/UC1X9VKfFgFpJV-SLjxIVGDg,1990,520,59.0,40.0,0.5428881650380022,2.1715526601520088,23.18132464712269,16.395222584147664,24.53854505971769,18.566775244299674,14.603691639522259
꽝조사부부,https://www.youtube.com/channel/UCJAd_xkJujhlbbH58pHGDWg,577,520,25.0,74.0,,,,,,,
지아조아JIAJOA,https://www.youtube.com/channel/UCsvcfyzJFMRa1wS9dk0x3fw,1340,520,85.0,14.0,0.3697834125726361,12.202852614896988,41.94400422609614,20.65504490227153,18.43634442683571,5.282620179609086,1.1093502377179083
한누렁,https://www.youtube.com/channel/UCoWjB8sqkwGDYA6AAeIXvRg,81200,519,51.0,48.0,1.7215189873417722,6.075949367088607,26.632911392405063,17.21518987341772,23.594936708860757,16.759493670886076,8.0
Quedot 큐닷,https://www.youtube.com/channel/UCgfMgWJDvDzChMfC3q3c-Mg,125,519,58.0,41.0,0.6532389765922699,3.4295046271094165,22.536744692433313,25.476320087098525,27.32716385410996,14.91562329885683,5.661404463799672
깹이,https://www.youtube.com/channel/UCadGkLS3td_a0VoQuqrs-hw,2950,518,36.0,63.0,1.7121455323702512,12.038523274478328,34.56393793472444,24.61209202782236,17.549491706795074,7.116104868913857,2.4077046548956655
부산 꿀꿀 부부,https://www.youtube.com/channel/UCsobloiFXKwe0shJyG_J_GQ,24100,518,15.200000000000001,84.8,2.5,17.599999999999998,29.1,15.9,15.2,11.9,7.8
로스트앤파운드 (LOST & FOUND),https://www.youtube.com/channel/UCNWIm2D71m21b0GRoJQL7yg,5460,518,6.0,93.0,0.6529382219989954,11.451531893520842,38.2722250125565,29.030637870416875,16.072325464590655,3.7167252636865893,0.8036162732295328
만물박사 민희범,https://www.youtube.com/channel/UCBLN9cm6lBjRerzS2YRlHTQ,1920,518,30.0,69.0,3.073967339097022,16.13832853025937,40.201729106628235,22.38232468780019,13.736791546589819,3.602305475504323,0.8645533141210375
신태일페이지[3번째],https://www.youtube.com/channel/UCnh14q2kIz4SoE1X-nDUtIg,0,518,,,6.9,27.8,22.9,21.9,14.4,3.9,1.9
PRIIMEBTCHS Female Dance Crew,https://www.youtube.com/channel/UCXndnGlYMUh1ljXsFEb7mRg,20400,518,51.0,48.0,4.505386875612145,21.057786483839376,26.738491674828595,25.17140058765916,15.083251714005877,5.484818805093046,1.9588638589618024
냠냠레빗,https://www.youtube.com/channel/UCZ_wRKWm5FLXr2KxC0dsIQg,244,517,54.0,46.0,1.9032921810699588,11.676954732510287,36.522633744855966,22.11934156378601,19.855967078189302,5.967078189300413,1.9547325102880657
루디케이크 Luu_Dee_CAKE,https://www.youtube.com/channel/UC2dDRGqbDY0Au5y8priuQ5Q,32500,517,73.0,26.0,6.356837606837608,22.75641025641026,36.32478632478634,19.337606837606845,11.591880341880346,2.5106837606837615,1.1217948717948723
달잔로드,https://www.youtube.com/channel/UCPG_1ONlz2pUyz3m9CPRdgA,9690,517,28.0,71.0,1.8209408194233687,13.25240263024785,34.39554881133029,22.761760242792107,20.131512392513905,5.614567526555387,2.023267577137076
어쩌다유튜버,https://www.youtube.com/channel/UC1w4QgEoC8IiAJbyxhpLakw,14900,516,58.0,41.0,0.5192107995846313,6.230529595015576,27.31048805815161,23.05295950155763,24.402907580477677,12.980269989615783,5.503634475597092
소근대근,https://www.youtube.com/channel/UCqitC5HQ_NA_5GSd32sr2lg,2960,516,63.0,36.0,0.34762456546929327,3.2444959443800694,19.58285052143685,22.595596755504058,28.968713789107763,18.88760139049826,6.373117033603708
디오 아카이브,https://www.youtube.com/channel/UC3lqrTo_pTiohHYsEX9A0Lg,649,516,32.0,67.0,3.007518796992481,11.278195488721805,37.78195488721805,25.375939849624064,17.19924812030075,3.8533834586466162,1.503759398496241
쏘가리스트_신짱,https://www.youtube.com/channel/UC9URvJqDSb6QXbeuGLMZuVg,2440,516,3.0,96.0,0.19990004997501248,2.298850574712643,15.592203898050972,30.484757621189402,32.43378310844577,14.892553723138427,4.097951024487755
로그미네,https://www.youtube.com/channel/UCOXO1nIMU3k-ploU3LMF0nw,1820,516,85.0,14.0,0.6602336211274757,13.103098019299136,30.980192991366174,23.463687150837988,22.19400711020823,7.364144235652616,2.2346368715083798
더주의 후류탄,https://www.youtube.com/channel/UCjbDpD2xyvOOMg-Y9Rl0Zwg,462,515,43.0,56.0,0.7242003621001809,7.724803862401932,30.778515389257695,26.433313216656607,20.03621001810501,10.138805069402535,4.164152082076041
끌리홈,https://www.youtube.com/channel/UCGXfLdrCDt35Je2bt-JmG8w,480,514,65.0,34.0,0.6609049313675649,7.625826131164209,26.13116420945603,22.36908998474835,25.92780884595831,12.608032536858161,4.677173360447381
팜샵,https://www.youtube.com/channel/UCTxrOHHyDp_pCrRHKHRRrMA,80,514,26.0,73.0,,,,,,,
Saeron Life,https://www.youtube.com/channel/UCmnxRmoAsHpPQmbFD9OiouA,241000,514,73.0,26.0,0.5988023952095809,3.0538922155688626,11.61676646706587,18.92215568862275,30.179640718562872,24.850299401197603,10.778443113772456
오즐 : 오늘을 즐겁게 cook ,https://www.youtube.com/channel/UCVyh3Kd_Dm3z20_cKZsC1IA,256,514,60.0,39.0,0.5865102639296187,10.606060606060606,31.47605083088954,20.478983382209183,20.918866080156402,10.557184750733137,5.376344086021505
뚝사마의 피자놀이 Ttuksama's Pizza Playトクサマのピザ遊び,https://www.youtube.com/channel/UCN5cjE1hPgyJ5WQhNELfKgA,692,514,26.0,73.0,1.262862488306829,15.902712815715622,22.357343311506085,22.77829747427503,21.983161833489245,13.51730589335828,2.198316183348924
다리ME,https://www.youtube.com/channel/UCKarBozRrzPRTBVZt9wWRZQ,4310,514,38.0,61.0,0.6198347107438018,7.954545454545454,27.582644628099178,28.512396694214882,25.413223140495873,8.057851239669422,1.859504132231405
안미니한미니 Giant Mini,https://www.youtube.com/channel/UCddSYruTx8pb3JyI4MEu0Mg,1570,514,72.0,27.0,0.8895866038723181,14.91365777080063,28.152799581371006,22.39665096807954,22.08267922553637,8.895866038723183,2.668759811616954
요니요니,https://www.youtube.com/channel/UClJAHfqCZWNT86mqOEHFaLg,58,514,43.0,56.0,2.7522935779816518,11.365953109072375,35.88175331294597,21.661569826707442,20.998980632008156,5.198776758409786,2.1406727828746175
흑곰탱이 black bear,https://www.youtube.com/channel/UCMZox40yM4pTSkLauWcxWxg,3140,513,26.1,73.80000000000001,2.8000000000000003,21.9,40.8,21.7,10.8,1.2,0.7
훈똘뱅이,https://www.youtube.com/channel/UC5iaAhSa8TOh4YAE2jLc4mQ,14000,513,28.0,71.0,1.6740521910388975,15.214180206794683,35.00738552437223,22.74741506646972,18.41457410142787,5.416051206302314,1.5263417035942883
쿡킹 김승수의 맛집기행,https://www.youtube.com/channel/UCZBRoo3Eimrq_Mw5WnW8Oog,37200,512,35.0,64.0,1.3677012098895318,11.993687532877432,34.08732246186217,26.617569700157812,19.463440294581797,4.366123093108889,2.1041557075223563
슈퍼마리오,https://www.youtube.com/channel/UC7TO_YJ-BGkEDSGC-TttfeA,2470,512,31.0,68.0,1.9009216589861753,10.887096774193548,33.87096774193549,27.534562211981566,18.548387096774196,5.184331797235023,2.0737327188940093
Helen's Kitchen 헬렌키친,https://www.youtube.com/channel/UC7hGLQJpHhR_I9MXZErW0mQ,103000,512,57.0,42.0,0.631988332523092,4.861448711716092,19.251336898395724,19.688867282450172,23.140495867768593,21.147301895964997,11.278561011181331
쇼츠일일루틴,https://www.youtube.com/channel/UCd15r9tLbJUUmbQR28APmFg,260,512,28.0,71.0,2.5336091003102386,6.876938986556361,22.23371251292658,26.5770423991727,30.558428128231647,9.10031023784902,2.1199586349534645
지니퍼플_Jinypurple,https://www.youtube.com/channel/UCdR4iv3X4vPxxoviFWhpc3A,4510,512,36.0,63.0,1.4888337468982633,11.563275434243177,31.662531017369734,22.729528535980155,21.439205955334995,8.039702233250622,3.076923076923078
찌롱,https://www.youtube.com/channel/UCgmO0ymulFS1WR9ELYmhcag,242,511,28.0,71.0,1.28068303094984,9.818569903948772,28.281750266808963,25.400213447171822,23.585912486659552,8.271077908217714,3.3617929562433297
작은성공TV,https://www.youtube.com/channel/UCUtdmA84NfI4McCz7uPF3IA,397,511,48.4,51.6,1.1,21.1,39.099999999999994,20.8,17.5,0.4,
보구미,https://www.youtube.com/channel/UCXWrRCuMHw4JPpdQ2H-_ThA,233,511,44.0,55.0,0.7916872835230083,12.963879267689263,37.30826323602177,24.74022761009401,18.406729341909944,4.948045522018802,0.8411677387431964
